Var1,AF3,AF4,AF7,AF8,AFz,C1,C2,C3,C4,C5,C6,CP1,CP2,CP3,CP4,CP5,CP6,CPz,Cz,F1,F2,F3,F4,F5,F6,F7,F8,FC1,FC2,FC3,FC4,FC5,FC6,FCz,FT7,FT8,Fp1,Fp2,Fpz,Fz,Iz,O1,O2,Oz,P1,P10,P2,P3,P4,P5,P6,P7,P8,P9,PO3,PO4,PO7,PO8,POz,Pz,T7,T8,TP7,TP8
13bef9b0362773b3,3.1731802415604,3.04010102015768,3.18219722548838,2.66380314419706,3.37836144257104,3.0090026178415,2.70440657350886,2.27639016523531,1.81432263650824,1.69937738380127,1.2227894582297,2.28616018102006,2.20037027188802,1.7935582071315,2.16242990570988,1.37739027973917,1.70369390621518,2.54545465156851,3.15363059011345,3.70388280176862,3.45147484775991,3.56933768042126,3.2065599774863,3.13935789584888,2.84704428046248,3.10487012662988,2.51880271097074,3.374190599413,3.30681373756029,3.0374199296523,2.79601949517976,2.38319303004197,2.11517427588655,3.59899260353475,2.49327878017256,2.04997134864063,2.87721905615378,2.70034961216521,2.60086201331138,3.71909705518247,4.56558471446198,4.35837877414311,4.57874768518673,5.40247961265314,2.35842123123417,1.88140807835042,1.96224276856518,2.13221577642778,2.2229549831661,2.64922253474575,2.40824629519653,3.03711699155288,2.19857870387866,2.04809495247521,3.74403022837916,3.67654540142566,3.5212339617272,3.35215000501801,3.13924780547577,2.29766275546695,1.44524105334087,1.6251005681194,1.24192686547771,1.50127653993781
1559fd3bafe5582c,2.97607963031567,2.65653546561598,3.41946519691694,2.76616248189349,2.86896700658329,2.69523490424356,2.38325334659051,2.06558247974256,1.69835455262891,1.51593520013509,1.29948920440231,2.11574786910477,1.93853803648392,1.67258777538299,2.04102138165081,1.79407228993501,3.07464213238088,2.26013460439245,2.7940220617923,3.28295954359304,3.08121378355443,3.37677093487379,2.98660528000927,3.21264182210384,2.7241179770716,3.14174716978833,2.32891190145945,3.26983023312246,3.06407030311646,2.93878348350364,2.48782114018741,2.52873854306923,1.96923660300068,3.18516455350548,2.38373317977371,1.68073780894615,2.8457488705623,2.39560623161607,2.47959062812898,3.30034306313106,4.33736989551896,4.46051233116369,5.22024411698883,5.51954859170838,2.27745699636615,2.82588635060158,2.00611138602282,2.28412442217727,3.23402738392375,2.91315888927864,3.81693937472162,3.00911829607902,4.63293551534947,2.31888157738699,3.85018023133574,4.89200864137435,3.73506601518776,5.40060141002564,NaN,2.08742723991666,1.41348145938125,1.44367470662111,1.99663518020153,2.61155594736865
19068f1fe266c5e1,3.28511135761611,3.1052474626001,4.03800923452641,3.10759571697371,3.23090618599337,2.80417236063311,2.47133679313011,2.15147964364514,1.72038279746555,1.80353639826602,1.20698848107227,2.47562693768466,2.32639194537089,1.87253802873161,1.74349198279035,1.65919289063902,1.50451719466069,2.74952249292902,3.12574279612039,3.27904919869778,3.27103662551708,3.37110600328067,2.9500390186783,3.27730273159163,2.84274891905415,3.05498760024242,2.22501884369492,3.21577318243021,3.23353060814781,2.70774523046787,2.55231247858383,2.25643714940045,1.93977059550123,3.41093501931764,2.2944080989281,1.59239633480707,3.77918105761207,3.27012673966419,3.15938668259186,3.3712033735261,5.0266367047728,5.5180462017707,5.83476609397523,6.57822389592165,2.74325963631056,2.9795670301973,1.90156366717322,2.67706991957968,2.41978360118276,2.43220828044906,2.75077809781026,2.95842177166084,3.92804415016032,2.22015161998711,3.69648311622445,5.13862963137359,4.26283423380554,5.05053539495265,4.30507413530438,2.48396244924188,1.36602838845151,1.2009771951781,1.69394387060424,1.60793518766492
19e8ad8bf94af489,2.96403081053982,2.92534622107961,3.33497157261969,2.79134299311347,3.04063796223965,2.73184914138109,2.42799698854569,2.03471175757773,1.8641281849992,1.55937153514055,1.54355799348263,2.09799212337193,2.04597963380723,1.86437678214699,2.08177075855018,1.64049508370498,2.62612959422668,2.45008579990261,2.84025950856956,3.40467723814177,3.33467718770164,3.32564918692886,3.07875784262244,2.98059259049465,2.82818080732971,2.91919635050888,2.3024210936247,3.23471743318065,3.10607904068819,2.85685490446142,2.56577233344518,2.40417532142476,1.98711019071602,3.35285288115286,2.24656733622609,1.78061806810944,3.12374519546405,2.54586338794021,2.55940460026177,3.49437150901388,4.23032331549969,4.29193774396947,4.7630144291453,5.20949256336741,2.23398021770816,2.1753908232348,1.85846446162961,2.06855256741446,2.69811631840052,2.5629869700726,4.24632612124477,3.04798290036393,3.51888396767076,2.31146034713657,3.43991001021086,3.52172573532686,2.97334802815855,4.56052255431203,3.53888369989912,2.17306256725086,1.51609097930797,1.50629794616826,1.72949536764716,1.91333992865497
1e41774b7169df7d,2.9322512448405,2.75409301285369,2.53518558056534,2.54683854372312,2.90288419157568,2.69963013387728,2.47383102453179,2.00002680536553,1.76553501289691,1.57175356176107,1.33425019123515,2.50020073571387,2.26806064582595,1.80517750342216,1.76310733714507,1.55899811988031,1.85244911505969,2.75126484294084,2.85334715710791,3.22628405711139,3.02891912679208,3.14800262779255,3.01550939833048,2.47877048476515,2.71076893350506,2.45661841706046,2.33409870308872,3.04959869505209,2.92680553808892,2.62074249695439,2.47872206308493,2.17693051255465,2.12000231814601,3.14094561947233,1.86804366059582,1.8465947131032,2.4634545337003,2.529080819239,2.42453877756016,3.16324475239866,3.51767935669396,3.84800354345536,4.52829855095178,4.76290398481353,2.42200685005611,2.16018649947511,2.30849839206693,2.40139870061957,2.8723347761762,2.59009932538912,2.44737079768156,2.30606455717427,2.59619353246014,2.24374274622523,3.47398123193357,3.83706485978271,3.67413865646836,3.66694768769823,2.99976768323329,2.73224060971164,1.39580305842076,1.11400921204054,1.1296728350407,1.39542665625743
223dfd3c429d0e79,NaN,NaN,NaN,NaN,NaN,2.43313276645553,2.22827906324807,2.0470673908054,1.74826720333228,1.83454380571437,1.5215354859127,2.08832243157589,1.85271710317273,1.7535364471724,1.85044876257477,1.32648298296291,1.77104740329717,2.30351792209657,2.52277675637924,2.92791302152028,2.91158360458564,3.26023873546754,3.09524752791613,3.30596517639007,3.10492332031163,3.26040574961414,2.85960426155752,2.79926657995722,2.76161803446014,2.85793704875629,2.53094640960705,2.6905951533651,2.10221117575935,2.85613341987833,2.53075093670981,2.38649657421282,NaN,NaN,NaN,2.96218598166192,NaN,6.35598945910174,6.10730845999045,6.7219611598452,2.88210254713978,2.87360782489676,2.48370203259496,2.98562134788803,2.59190007083359,2.9453129319015,3.70403972503805,2.96458807078664,3.30487113301754,1.990855690678,4.78934777184698,4.69979183344691,4.83401302349087,5.06505018424227,4.6669625064557,2.84091185081415,1.6931578791207,1.88152544900052,1.36790929457895,1.6864387539893
26ab3771b0c195f5,2.70181157471689,2.6034294223987,2.43821403724783,2.32657286555398,2.89500405820575,2.63042326015924,2.38642505866921,1.76297865389004,1.61299965684512,1.48743902360205,1.17282141468974,2.15537718978422,2.00820273193378,1.7804738852366,1.97455334306257,1.3851924445853,2.05884270943998,2.36583875703065,2.97787940346794,2.95377865729845,3.26135076265494,2.73628842542615,2.76713989236455,2.38206398812336,2.32566308898895,2.3755235469106,2.10102968226587,3.08261320357913,3.0443864690812,2.22650233290254,2.2126470337178,1.8915069996773,1.6776884871923,3.39892746308802,1.9829871087047,1.61779292214407,2.53823823646662,2.57435193440581,2.52760080373821,3.23010143129585,4.41201181053105,4.3382111116953,4.74834474749886,5.34067935129594,2.50343565531197,2.0300787738346,1.97719637339733,2.38052119205732,2.2091002004625,2.18120847313319,3.79976343513898,2.48475818055947,2.85098804823309,1.62926905100457,3.53214949069098,3.25805809092762,3.48753813207213,4.59336568814524,NaN,2.22571815941671,1.42573919056256,1.10077623442602,1.28289223346095,1.86992114541903
27a31ff4f251781a,3.41340994563984,3.13930622340573,4.0614182479512,3.06452126234883,3.34854279452477,2.81886472016282,2.55897306363909,2.08181347396527,1.78523040175819,1.54732168507701,1.34725522530793,2.08252766434196,2.08473000974042,1.53573876141684,2.03269782316468,1.38757089248839,1.9122759802481,2.44617689605701,3.05032992550739,3.71350674546471,3.37156967570793,3.74922570332567,3.24042996810836,3.38880206048743,3.01200392036464,3.06294143031603,2.20280587810975,3.3349141044099,3.2618105827666,3.00086184536732,2.49250923849466,2.36158975332969,2.0700533491538,3.53625677482905,2.37151751007951,1.6604581241415,3.716210805339,3.11594038679388,3.05378610347482,3.62554754774785,3.83694622269518,4.29073976625013,4.6993353953225,5.19710138233437,2.14913542611385,2.10253138851514,1.67138650602325,2.18780708588521,2.53721441956724,2.24517936263559,4.04492415744282,2.54925573773287,2.79513699186307,2.27410711494847,3.3503019954418,3.39224333983303,3.01114105354181,3.37159925088465,3.35482613038861,2.10426917389898,1.49406333624143,1.35363754693478,1.62387367755832,1.92776475915246
2968df3b1e9bd676,3.01073654069185,2.82178853716638,2.82974930891809,2.41434697460014,3.14118929271321,2.72587064163888,2.45297718679046,2.00167740138536,1.75058804779528,1.54841417419273,1.2350149840379,2.16054889485309,2.05084030507917,1.54841573932065,2.01861112437768,1.24258707542488,2.58576792200904,2.53016933719575,3.03558681066844,3.46908371105885,3.25463332949877,3.46082139664173,2.98941333479355,3.06777881823989,2.62564809582145,2.75011963831051,2.23839547945143,3.11234858623584,3.09546618715778,2.77409694196794,2.40710626154608,2.41802749891819,1.98156304902939,3.45766817284855,2.30069172106814,1.78357582450632,2.6701040101833,2.69002659529834,2.62847012236893,3.42912853825656,4.12396424429176,4.17876797806087,4.22294587745601,4.99711736108136,1.85756713430013,2.1659566706081,1.82120938314959,2.03028030889879,2.60324383988898,2.19007101786001,2.9901602660788,2.26998706768059,3.12700131571107,1.7051488016921,3.27639696537348,3.92274260345123,3.35107251478399,3.41227400183396,2.88532013522533,2.05910930857112,1.91281292804545,1.5100193293854,1.62174917179644,1.80997517896773
2e4c7afeba24d070,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2f7c7b90372f9c9e,2.841474759308,2.66718382236332,3.52810675128893,2.50255312856184,2.88473398617076,2.49978062342888,2.3362015987058,1.89139387349295,1.7674191346694,1.62622772323014,1.23372154198275,1.96404115773056,1.95919481783104,1.57019110528088,1.73463591418784,1.38443135400707,2.62475025593861,2.13390736903626,2.95755898543391,3.24030990113854,3.05899619488245,3.31026492579251,2.7939530309252,3.02745651000319,2.68703550876409,2.93341917377339,2.04549104375847,2.9137887150976,2.89169883304635,2.69334935647697,2.29068663772426,2.27727959703663,1.75428116694638,3.11325670055488,2.0486083988077,1.49597940138257,2.97557855700742,2.42673185602016,2.58182544867,3.23462192415839,4.10001175807779,4.58288363256047,4.18084944275584,5.41197705078617,1.76624217459225,3.10329225673922,1.43195833798523,2.0940971670674,2.43989855902647,2.64331467891591,3.58281024277042,3.0469423319613,3.8050395167527,2.51733018886002,3.05300100340953,3.92697114808531,3.77384315402337,4.52015037731572,2.7326483218148,1.80345073783084,1.28226405904656,1.20873336840893,1.82108262840172,3.04752924904034
3036fe9bffd01a2a,3.0706899390364,2.63861726230502,3.31628186792435,2.62968743409056,2.77161966006498,2.63298118341983,2.54895820672711,2.13193939708485,1.87580604866783,1.62052882003496,1.23783443284676,2.35250157671396,2.17081569557984,2.06333419041999,1.95743979674059,1.66003121419135,2.62564579529169,2.69723146589091,2.95342751523216,3.3094974615222,3.13539335373918,3.24497440334153,3.03153789122348,3.12044563462084,2.8356385729877,2.89953199555262,2.41741503096643,3.26257065345983,3.18105188945397,3.02000874748136,2.50727786010355,2.64654221553157,1.98744573796813,3.3752623864856,2.36473360579113,1.7984493575183,2.73592976724802,2.56808618396419,2.61209376446495,3.19824693698765,4.77776480359193,5.23156948942238,6.16481100718508,6.23994517041767,2.62113070279856,3.32224584082025,2.22254065799344,2.93278318867782,3.01670131940153,2.94174361534239,4.51500184458973,2.76928809167739,3.66255706525169,2.62602961829696,4.26010995585818,4.90570254849622,4.02491748416593,6.46836895043932,4.15500088123754,2.47222051297748,1.4919599698027,1.43684989411124,1.86681272558146,2.28540193302496
344dd59ded90cb34,3.33511329925252,3.01861246551654,4.08833713261552,3.08772313932534,3.24599115858465,2.87306480002888,2.6523610821948,2.25120678084828,1.81570424808573,1.79661196690224,1.32180714688156,2.23707454920724,2.1908714746687,1.76784578309204,2.05348850657611,1.40062246665635,1.43954358068762,2.61384136169101,3.0912208152468,3.7650256196466,3.39344339418509,3.66338777481191,3.34336026340918,3.3022428388476,2.90666160255223,3.08194842545754,2.48448269966584,3.36223940220902,3.28080121973653,3.28695732905878,2.79522782505694,2.75681687060983,2.17707786119776,3.54274745534579,2.5838997712022,1.93745458088423,3.57213862928794,2.84947414879597,2.64351900250982,3.7151293545763,4.09967247296019,4.45754940912872,4.58385257432891,5.57933895942673,2.26043077104626,2.26273698594876,1.91296147960941,2.35585363264184,2.57772787757969,2.37114666290929,3.84943977594851,2.84420358052768,3.43882883775277,1.88973276371859,3.90231423580446,4.05391643041008,3.0193600510519,4.53603219666853,3.25391383646501,2.25998232212057,1.72589512425745,1.4294761142127,1.53666674511968,1.92680388734068
356c77bfd2662b9a,2.91033291313129,2.962581614289,3.35900680285609,2.80595857778195,3.05830785139656,2.43738430271129,2.19555107891134,1.79045086212884,1.65427299333743,1.45687696543786,1.18692253605443,1.74757893899887,1.7978981413587,1.57185160912139,1.59180053700726,1.39937756526608,1.71129353237958,2.0646790646245,2.57085454991656,2.91909331980481,2.91485594007321,2.66574999698856,2.82556157432168,2.5662375633955,2.50896178363358,2.51134696511868,2.27112942228633,2.81547682314583,2.70419272380339,2.36381543433686,2.33056153229169,2.04548649193845,1.94934121029065,2.94998987068975,2.20771444622643,1.67790867402254,3.76567955150231,3.31560768200212,3.37739782691955,3.01707448332601,4.14716698750705,5.87063791502162,5.40527879804194,6.43075063242355,2.43045578106968,2.68539187531801,1.96193672830936,2.60697871790225,2.16501319798896,2.63959999661427,3.39873163317208,2.74538680833999,3.07679950750983,2.06004295327168,4.61965068350462,4.09150363323637,4.55390776731122,4.58610697005107,NaN,2.38534522461022,1.24540614040552,1.0013936433146,1.3664351559666,1.40613474889251
37ddc3bdb7342c83,3.07129878149593,2.86769369848936,3.06601497778902,2.67335688151713,3.26549347932279,2.74241667498,2.48337559762385,2.00265435560696,1.82483279443158,1.58610188401096,1.32498699245008,2.27319148847896,2.10763535566005,1.80591558128146,1.97718492628602,1.31750645054032,2.08606761051978,2.423073963237,3.01053949604941,3.2954549572196,3.41476579427598,3.22726788413039,2.85508170435791,3.00623083136645,2.61992142956816,2.96652490603363,2.31763039427103,3.29000237099209,3.1245489484645,2.66745965819623,2.58105667990033,2.18782114987802,1.88201449711482,3.38598745492321,2.17980345811888,1.73711125827353,3.22151192236824,2.91720152068455,3.15466900677273,NaN,5.48114866051292,7.10650704277349,6.19910273943893,7.26734202630161,2.91351148076385,3.71322474957867,2.83170992541213,3.02473385020183,2.92580017746476,3.22367412886007,3.10228572535087,3.48522015262556,3.21088775232424,2.50354247866231,4.99765176571886,5.194225972108,5.0721298000613,5.13652280145794,5.17000004058791,3.03698388170647,1.50741506089384,1.14794853820597,1.36962976077971,2.04286441151664
