"x"
-0.19720167760151
-0.19876528568681
-0.1242934418096
-0.115995080779064
-0.148316867772368
-0.168849952123434
-0.172650639115455
-0.133927550195106
-0.141486730015554
-0.0850132291616103
-0.0666504812854658
-0.0843637446114749
-0.0843913376293531
-0.0709548930043064
-0.0849121452441997
-0.0859969219702138
-0.0838303345268845
-0.0621313006555882
-0.169514770678688
-0.0912386470968242
-0.0768593307647541
-0.0867992325913916
-0.0751797641167901
-0.0834404969963542
-0.0835294899212524
-0.0831735770312998
-0.0675725149698159
-0.0913951934699238
-0.0968350690543966
-0.134497996628191
-0.136491469219822
-0.0691315281920825
-0.10125366197717
-0.046716581069926
-0.0365213282883637
-0.04684872590587
-0.0690677992078273
-0.0639572712941052
-0.10007102395942
-0.0740559684908433
-0.0792780619357298
-0.0156861291521811
-0.0582716815032185
-0.0830292351367417
-0.0485201942625015
0.0212820170009633
-0.067042905058385
-0.0273156407825932
-0.0617724304468046
-0.00964209588153215
0.00775975362357253
0.0165228161259607
0.0313487505022047
-0.000572489734160975
-0.0129951820808091
-0.051905530814329
0.0477680274600151
0.0391310110227026
-0.207810531705015
-0.0415014467936554
-0.0417426253686025
-0.056698336296965
-0.151929962607329
-0.149131030604152
